"SAMPN","PERNO","DAYNO","TPURP","ACTDUR"
5009256,1,1,2,135
5009256,1,1,21,60
5009256,1,1,2,469
5009258,1,1,21,540
5009258,1,1,12,5
5009258,1,1,13,60
5009258,1,1,2,704
5009258,1,2,2,390
5009258,1,2,21,70
5009258,1,2,2,939
5009258,2,1,21,540
5009258,2,1,12,5
5009258,2,1,13,60
5009258,2,1,2,704
5009258,2,2,2,300
5009258,2,2,3,495
5009258,2,2,2,599
5009271,1,1,2,400
5009271,1,1,3,420
5009271,1,1,2,579
5009271,2,1,2,1439
5009291,1,1,2,429
5009291,1,1,9,4
5009291,1,1,20,42
5009291,1,1,8,1
5009291,1,1,12,3
5009291,1,1,2,65
5009291,1,1,13,229
5009291,1,1,2,67
5009291,1,1,13,10
5009291,1,1,2,507
5009291,1,2,2,163
5009291,1,2,17,2
5009291,1,2,3,387
5009291,1,2,21,110
5009291,1,2,15,10
5009291,1,2,2,707
5009291,2,1,2,160
5009291,2,1,17,2
5009291,2,1,3,798
5009291,2,1,2,387
5009291,2,2,2,163
5009291,2,2,17,2
5009291,2,2,3,500
5009291,2,2,12,6
5009291,2,2,2,668
5009291,3,1,2,590
5009291,3,1,13,229
5009291,3,1,2,171
5009291,3,1,5,115
5009291,3,1,2,284
5009291,3,2,2,240
5009291,3,2,5,200
5009291,3,2,17,50
5009291,3,2,5,315
5009291,3,2,21,45
5009291,3,2,21,175
5009291,3,2,2,179
5009304,1,1,2,130
5009304,1,1,7,15
5009304,1,1,7,1
5009304,1,1,17,1
5009304,1,1,3,511
5009304,1,1,7,3
5009304,1,1,7,3
5009304,1,1,2,624
5009304,1,2,2,130
5009304,1,2,7,15
5009304,1,2,7,1
5009304,1,2,17,2
5009304,1,2,3,510
5009304,1,2,7,3
5009304,1,2,7,3
5009304,1,2,2,624
5009329,1,1,2,316
5009329,1,1,3,524
5009329,1,1,2,582
5009329,1,2,2,320
5009329,1,2,3,518
5009329,1,2,2,586
5009329,2,1,1,1439
5009329,2,2,1,1439
5009334,1,1,2,375
5009334,1,1,15,5
5009334,1,1,2,221
5009334,1,1,13,45
5009334,1,1,2,744
5009334,1,2,2,370
5009334,1,2,20,155
5009334,1,2,17,65
5009334,1,2,20,280
5009334,1,2,17,2
5009334,1,2,20,499
5009334,2,1,20,470
5009334,2,1,20,115
5009334,2,1,20,814
5009334,2,2,20,360
5009334,2,2,20,60
5009334,2,2,20,120
5009334,2,2,17,65
5009334,2,2,20,789
5009334,3,1,20,470
5009334,3,1,20,115
5009334,3,1,20,814
5009334,3,2,20,360
5009334,3,2,20,60
5009334,3,2,20,120
5009334,3,2,17,65
5009334,3,2,20,789
5009355,1,1,2,330
5009355,1,1,18,115
5009355,1,1,2,226
5009355,1,1,13,36
5009355,1,1,15,2
5009355,1,1,17,9
5009355,1,1,2,625
5009355,2,1,2,330
5009355,2,1,18,115
5009355,2,1,2,16
5009355,2,1,3,394
5009355,2,1,2,455
5009376,1,1,2,1439
5009382,1,1,2,315
5009382,1,1,11,5
5009382,1,1,3,520
5009382,1,1,13,70
5009382,1,1,2,444
5009387,1,1,2,1439
5009387,1,2,2,765
5009387,1,2,20,30
5009387,1,2,2,614
5009387,2,1,11,1439
5009387,2,2,11,1439
5009387,3,1,2,1439
5009387,3,2,2,765
5009387,3,2,20,30
5009387,3,2,2,614
5009387,4,1,2,1439
5009387,4,2,2,765
5009387,4,2,20,30
5009387,4,2,2,614
5009396,1,1,11,180
5009396,1,1,3,70
5009396,1,1,11,49
5009396,1,1,3,15
5009396,1,1,7,3
5009396,1,1,2,205
5009396,1,1,10,4
5009396,1,1,2,511
5009396,2,1,2,1439
5009396,3,1,2,234
5009396,3,1,5,425
5009396,3,1,2,185
5009396,3,1,10,4
5009396,3,1,2,511
5009396,4,1,2,1439
5009408,1,1,2,348
5009408,1,1,3,144
5009408,1,1,8,2
5009408,1,1,2,147
5009408,1,1,9,11
5009408,1,1,2,718
5009408,1,2,2,273
5009408,1,2,12,4
5009408,1,2,3,200
5009408,1,2,15,2
5009408,1,2,20,93
5009408,1,2,2,786
5009408,2,1,2,270
5009408,2,1,12,10
5009408,2,1,3,310
5009408,2,1,19,100
5009408,2,1,2,554
5009408,2,2,2,255
5009408,2,2,20,65
5009408,2,2,3,675
5009408,2,2,2,314
5009408,3,1,2,348
5009408,3,1,19,144
5009408,3,1,21,182
5009408,3,1,2,718
5009408,3,2,2,252
5009408,3,2,5,427
5009408,3,2,2,668
5009471,1,1,2,1439
5009471,1,2,2,1439
5009471,2,1,2,285
5009471,2,1,7,50
5009471,2,1,11,839
5009471,2,2,11,1439
5009480,1,1,2,270
5009480,1,1,3,220
5009480,1,1,15,15
5009480,1,1,17,15
5009480,1,1,3,315
5009480,1,1,17,5
5009480,1,1,2,539
5009480,1,2,2,1439
5009503,1,1,2,1439
5009503,1,2,2,383
5009503,1,2,15,2
5009503,1,2,18,100
5009503,1,2,17,102
5009503,1,2,13,51
5009503,1,2,2,726
5009503,2,1,2,530
5009503,2,1,19,114
5009503,2,1,13,11
5009503,2,1,2,734
5009503,2,2,2,383
5009503,2,2,15,2
5009503,2,2,18,100
5009503,2,2,17,102
5009503,2,2,13,51
5009503,2,2,2,726
5009537,1,1,2,270
5009537,1,1,19,60
5009537,1,1,13,10
5009537,1,1,2,1069
5009537,1,2,2,205
5009537,1,2,13,5
5009537,1,2,2,265
5009537,1,2,15,5
5009537,1,2,2,934
5009537,2,1,2,1439
5009537,2,2,2,1439
5009556,1,1,2,273
5009556,1,1,3,333
5009556,1,1,13,28
5009556,1,1,3,175
5009556,1,1,2,599
5009556,2,1,2,265
5009556,2,1,5,461
5009556,2,1,20,93
5009556,2,1,6,57
5009556,2,1,2,131
5009556,2,1,21,109
5009556,2,1,21,40
5009556,2,1,21,44
5009556,2,1,2,186
5009596,1,1,2,1439
5009596,2,1,2,536
5009596,2,1,3,520
5009596,2,1,2,266
5009621,1,1,2,520
5009621,1,1,16,115
5009621,1,1,21,130
5009621,1,1,13,60
5009621,1,1,2,489
5009622,1,1,2,165
5009622,1,1,3,150
5009622,1,1,2,480
5009622,1,1,12,10
5009622,1,1,2,579
5009622,1,2,2,165
5009622,1,2,3,150
5009622,1,2,13,30
5009622,1,2,2,1049
5009622,2,1,2,1439
5009622,2,2,2,1439
5009654,1,1,2,680
5009654,1,1,16,15
5009654,1,1,9,15
5009654,1,1,2,215
5009654,1,1,9,125
5009654,1,1,2,349
5009654,2,1,2,245
5009654,2,1,8,2
5009654,2,1,3,248
5009654,2,1,17,45
5009654,2,1,11,2
5009654,2,1,3,300
5009654,2,1,11,10
5009654,2,1,2,5
5009654,2,1,11,125
5009654,2,1,2,349
5009654,3,1,2,245
5009654,3,1,5,470
5009654,3,1,2,15
5009654,3,1,3,215
5009654,3,1,2,419
5009655,1,1,2,314
5009655,1,1,3,485
5009655,1,1,2,614
5009655,1,2,2,362
5009655,1,2,9,4
5009655,1,2,15,31
5009655,1,2,12,5
5009655,1,2,13,48
5009655,1,2,9,1
5009655,1,2,21,245
5009655,1,2,17,9
5009655,1,2,2,220
5009655,1,2,13,28
5009655,1,2,13,9
5009655,1,2,2,362
5009655,2,1,2,145
5009655,2,1,3,482
5009655,2,1,2,733
5009655,2,2,2,1020
5009655,2,2,13,28
5009655,2,2,13,9
5009655,2,2,2,362
5009663,1,1,2,250
5009663,1,1,3,450
5009663,1,1,11,135
5009663,1,1,2,539
5009663,1,2,2,240
5009663,1,2,11,7
5009663,1,2,3,100
5009663,1,2,11,195
5009663,1,2,3,70
5009663,1,2,11,120
5009663,1,2,12,12
5009663,1,2,2,522
5009668,1,1,2,300
5009668,1,1,3,495
5009668,1,1,2,554
5009668,2,1,2,180
5009668,2,1,3,570
5009668,2,1,2,584
5009716,1,1,2,822
5009716,1,1,9,10
5009716,1,1,2,586
5009716,2,1,2,200
5009716,2,1,17,5
5009716,2,1,12,5
5009716,2,1,17,5
5009716,2,1,3,455
5009716,2,1,20,88
5009716,2,1,14,22
5009716,2,1,17,3
5009716,2,1,2,465
5009716,3,1,2,314
5009716,3,1,5,425
5009716,3,1,2,649
5009716,4,1,2,266
5009716,4,1,5,405
5009716,4,1,2,104
5009716,4,1,20,95
5009716,4,1,14,22
5009716,4,1,17,3
5009716,4,1,2,465
5009716,5,1,2,535
5009716,5,1,5,154
5009716,5,1,2,663
5009716,6,1,2,822
5009716,6,1,8,10
5009716,6,1,2,586
5009744,1,1,2,300
5009744,1,1,3,55
5009744,1,1,16,10
5009744,1,1,13,30
5009744,1,1,2,430
5009744,1,1,20,225
5009744,1,1,17,30
5009744,1,1,2,279
5009744,1,2,2,350
5009744,1,2,3,245
5009744,1,2,2,85
5009744,1,2,14,60
5009744,1,2,2,629
5009744,2,1,2,210
5009744,2,1,3,510
5009744,2,1,2,90
5009744,2,1,20,225
5009744,2,1,17,30
5009744,2,1,2,279
5009744,2,2,2,210
5009744,2,2,3,990
5009744,2,2,2,180
5009761,1,1,2,430
5009761,1,1,13,105
5009761,1,1,2,60
5009761,1,1,17,110
5009761,1,1,2,599
5009761,1,2,2,490
5009761,1,2,13,120
5009761,1,2,2,160
5009761,1,2,20,160
5009761,1,2,2,329
5009761,2,1,2,430
5009761,2,1,13,105
5009761,2,1,2,60
5009761,2,1,17,110
5009761,2,1,2,599
5009761,2,2,2,490
5009761,2,2,13,120
5009761,2,2,2,160
5009761,2,2,20,160
5009761,2,2,2,329
5009769,1,1,2,270
5009769,1,1,3,360
5009769,1,1,2,90
5009769,1,1,8,1
5009769,1,1,2,435
5009769,1,1,9,2
5009769,1,1,2,164
5009769,1,2,2,270
5009769,1,2,3,360
5009769,1,2,2,1
5009769,1,2,8,90
5009769,1,2,20,120
5009769,1,2,2,180
5009769,1,2,9,15
5009769,1,2,2,209
5009769,2,1,2,1439
5009769,2,2,2,691
5009769,2,2,13,90
5009769,2,2,20,120
5009769,2,2,2,449
5009769,3,1,2,180
5009769,3,1,20,60
5009769,3,1,2,210
5009769,3,1,20,55
5009769,3,1,2,265
5009769,3,1,16,75
5009769,3,1,2,494
5009769,3,2,2,180
5009769,3,2,16,60
5009769,3,2,2,210
5009769,3,2,20,55
5009769,3,2,2,265
5009769,3,2,20,75
5009769,3,2,2,494
5009796,1,1,2,270
5009796,1,1,3,570
5009796,1,1,2,60
5009796,1,1,13,40
5009796,1,1,2,419
5009817,1,1,11,1439
5009817,1,2,11,270
5009817,1,2,8,5
5009817,1,2,2,15
5009817,1,2,9,10
5009817,1,2,2,50
5009817,1,2,17,65
5009817,1,2,2,175
5009817,1,2,8,10
5009817,1,2,2,404
5009817,2,1,21,270
5009817,2,1,5,570
5009817,2,1,21,539
5009817,2,2,21,270
5009817,2,2,5,245
5009817,2,2,2,50
5009817,2,2,17,65
5009817,2,2,2,175
5009817,2,2,8,10
5009817,2,2,2,404
5009830,1,1,2,330
5009830,1,1,3,60
5009830,1,1,11,45
5009830,1,1,11,60
5009830,1,1,17,75
5009830,1,1,11,60
5009830,1,1,11,45
5009830,1,1,13,90
5009830,1,1,17,120
5009830,1,1,2,344
5009848,1,1,2,870
5009848,1,1,24,524
5009848,1,2,2,450
5009848,1,2,3,255
5009848,1,2,17,10
5009848,1,2,3,222
5009848,1,2,12,7
5009848,1,2,16,117
